OBJECTID,MapUnitPK,ReferenceIDcode,MapUnitLabel,MapUnitName,ArcJoinKey,DataSources_ID,Description
2541,10953,ProsHJ1967,TRg,Gray phyllite,ProsHJ1967TRg,222,
2542,10954,ProsHJ1967,TRg1,Gray phyllite,ProsHJ1967TRg1,222,
2543,10955,ProsHJ1967,TRn,Nelson marble,ProsHJ1967TRn,222,
2544,10956,ProsHJ1967,Tt,Welded tuff,ProsHJ1967Tt,222,
2545,10957,ReefJW1983,Tb,Basalt,ReefJW1983Tb,228,
2546,10958,ReefJW1983,Ti,Ignimbrite,ReefJW1983Ti,228,
2547,10959,ReefJW1983,Tr,Rhyolite,ReefJW1983Tr,228,
2548,10960,ReefJW1983,Trd,Rhyodacite flow,ReefJW1983Trd,228,
2549,10961,ReefJW1983,Trtb,Rhyodacite tuff-breccia,ReefJW1983Trtb,228,
2550,10962,ReefJW1983,Ts,Tuffaceous sedimentary rock,ReefJW1983Ts,228,
2551,10963,ReefJW1983,Tutb,Upper tuff-breccia,ReefJW1983Tutb,228,
2552,10964,RobaRC1987,Jpfd,Felsic dikes,RobaRC1987Jpfd,230,
2553,10965,RobaRC1987,Jpqd,Quartz diorite,RobaRC1987Jpqd,230,
2554,10966,RobaRC1987,Jpqm,Quartz monzonite,RobaRC1987Jpqm,230,
2555,10967,RobaRC1987,Jpqp,Quartz porphyry,RobaRC1987Jpqp,230,
2556,10968,RobaRC1987,Jps,Schist,RobaRC1987Jps,230,
2557,10969,RobaRC1987,Jps1,"Schist, subunit 1",RobaRC1987Jps1,230,
2558,10970,RobaRC1987,Jps2,"Schist, subunit 2",RobaRC1987Jps2,230,
2559,10971,RobaRC1987,Jps3,"Schist, subunit 3",RobaRC1987Jps3,230,
2560,10972,RobaRC1987,Jps4,"Schist, subunit 4",RobaRC1987Jps4,230,
2561,10973,RobaRC1987,Jpv,Volcanic rocks,RobaRC1987Jpv,230,
2562,10974,RobaRC1987,Kgd,Granodiorite,RobaRC1987Kgd,230,
2563,10975,RobaRC1987,Qal,Alluvium,RobaRC1987Qal,230,
2564,10976,RobaRC1987,Qc,Colluvium,RobaRC1987Qc,230,
2565,10977,RobaRC1987,Qf,Alluvial fan deposits,RobaRC1987Qf,230,
2566,10978,RobaRC1987,Qls,Landslide deposits,RobaRC1987Qls,230,
2567,10979,RobaRC1987,QTls,Landslide deposits,RobaRC1987QTls,230,
2568,10980,RobaRC1987,Ta,Andesite and quartz latite flows,RobaRC1987Ta,230,
2569,10981,RobaRC1987,Taf,Air-fall tuff,RobaRC1987Taf,230,
2570,10982,RobaRC1987,Tas,Ashdown tuff,RobaRC1987Tas,230,
2571,10983,RobaRC1987,Tbd,Biotite dacite,RobaRC1987Tbd,230,
2572,10984,RobaRC1987,Tc,Conglomerate,RobaRC1987Tc,230,
2573,10985,RobaRC1987,Tcs,Conglomerate and sandstone,RobaRC1987Tcs,230,
2574,10986,RobaRC1987,Td,Dacite flows,RobaRC1987Td,230,
2575,10987,RobaRC1987,Tdi,Dikes,RobaRC1987Tdi,230,
2576,10988,RobaRC1987,Tds,Diabase sill,RobaRC1987Tds,230,
2577,10989,RobaRC1987,Tim,Mafic intrusion,RobaRC1987Tim,230,
2578,10990,RobaRC1987,Tl,Latite flow,RobaRC1987Tl,230,
2579,10991,RobaRC1987,Tpa,Porphyritic andesite flows,RobaRC1987Tpa,230,
2580,10992,RobaRC1987,Trt,Rhyolite tuff,RobaRC1987Trt,230,
2581,10993,RobaRC1987,Ts,Sedimentary rocks,RobaRC1987Ts,230,
2582,10994,RobaRC1987,Tst,Steens Basalt,RobaRC1987Tst,230,
2583,10995,RobaRC1987,Ttb,Tuff breccia,RobaRC1987Ttb,230,
2584,10996,RobaRC1987,Ttl,Lithic tuff,RobaRC1987Ttl,230,
2585,10997,RobaRC1987,Tto,Tuff of Oregon Canyon,RobaRC1987Tto,230,
2586,10998,RobaRC1987,Tts,Tuffaceous sedimentary rocks,RobaRC1987Tts,230,
2587,10999,RobaRC1987,Ttt,Tuff of Trout Creek Mountains,RobaRC1987Ttt,230,
2588,11000,RobiPT1975,Ks,Marine sedimentary rocks,RobiPT1975Ks,232,
2589,11001,RobiPT1975,Pm,Metasedimentary rocks,RobiPT1975Pm,232,
2590,11002,RobiPT1975,pT,Phyllite and sedimentary rocks,RobiPT1975pT,232,
2591,11003,RobiPT1975,Qa,Alluvial deposits,RobiPT1975Qa,232,
2592,11004,RobiPT1975,Qls,Landslide deposits,RobiPT1975Qls,232,
2593,11005,RobiPT1975,QTb,Basalt,RobiPT1975QTb,232,
2594,11006,RobiPT1975,QTbv,Basaltic shield volcanoes,RobiPT1975QTbv,232,
2595,11007,RobiPT1975,Tcl,Clarno Formation,RobiPT1975Tcl,232,
2596,11008,RobiPT1975,Tcmi,Clarno Formation,RobiPT1975Tcmi,232,
2597,11009,RobiPT1975,Tcmv,Clarno Formation,RobiPT1975Tcmv,232,
2598,11010,RobiPT1975,Tcr,Basalt of Columbia River Group,RobiPT1975Tcr,232,
2599,11011,RobiPT1975,Tcrf,Clarno Formation,RobiPT1975Tcrf,232,
2600,11012,RobiPT1975,Tcri,Basalt of Columbia River Group,RobiPT1975Tcri,232,
2601,11013,RobiPT1975,Tct,Clarno Formation,RobiPT1975Tct,232,
2602,11014,RobiPT1975,Td,Dalles Formation,RobiPT1975Td,232,
2603,11015,RobiPT1975,Tdb,Dalles Formation,RobiPT1975Tdb,232,
2604,11016,RobiPT1975,Tja,"John Day Formation, member a",RobiPT1975Tja,232,
2605,11017,RobiPT1975,Tjat,John Day Formation,RobiPT1975Tjat,232,
2606,11018,RobiPT1975,Tjb,"John Day Formation, member b",RobiPT1975Tjb,232,
2607,11019,RobiPT1975,Tjbi,"John Day Formation, member b",RobiPT1975Tjbi,232,
2608,11020,RobiPT1975,Tjc,"John Day Formation, member c",RobiPT1975Tjc,232,
2609,11021,RobiPT1975,Tjd,"John Day Formation, member d",RobiPT1975Tjd,232,
2610,11022,RobiPT1975,Tje,"John Day Formation, member e",RobiPT1975Tje,232,
2611,11023,RobiPT1975,Tjeb,"John Day Formation, member e",RobiPT1975Tjeb,232,
2612,11024,RobiPT1975,Tjf,"John Day Formation, member f",RobiPT1975Tjf,232,
2613,11025,RobiPT1975,Tjfb,"John Day Formation, member f",RobiPT1975Tjfb,232,
2614,11026,RobiPT1975,Tjg,"John Day Formation, member g",RobiPT1975Tjg,232,
2615,11027,RobiPT1975,Tjgb,"John Day Formation, member g",RobiPT1975Tjgb,232,
2616,11028,RobiPT1975,Tjh,"John Day Formation, member h",RobiPT1975Tjh,232,
2617,11029,RobiPT1975,Tji,"John Day Formation, member i",RobiPT1975Tji,232,
2618,11030,RobiPT1975,Tjlt,John Day Formation,RobiPT1975Tjlt,232,
2619,11031,RobiPT1975,Tjob,John Day Formation,RobiPT1975Tjob,232,
2620,11032,RobiPT1975,Tjrd,John Day Formation,RobiPT1975Tjrd,232,
2621,11033,RobiPT1975,Tjt,John Day Formation,RobiPT1975Tjt,232,
2622,11034,RobiPT1975,Tjwt,John Day Formation,RobiPT1975Tjwt,232,
2623,11035,RobiPT1975,Tr,Rhyolite flows and domes,RobiPT1975Tr,232,
2624,11036,RobiPT1975,Tsi,Silicic intrusive rocks,RobiPT1975Tsi,232,
2625,11037,RobiPT1975,Twt,Welded tuff,RobiPT1975Twt,232,
2626,11038,RobyTL1977,Qal,Alluvium,RobyTL1977Qal,233,
2627,11039,RobyTL1977,Qgm,Glacial moraine,RobyTL1977Qgm,233,
2628,11040,RobyTL1977,Qo,Older alluvium,RobyTL1977Qo,233,
2629,11041,RobyTL1977,QTls,Landslide debris,RobyTL1977QTls,233,
2630,11042,RobyTL1977,Tbr,Biotite rhyolite,RobyTL1977Tbr,233,
2631,11043,RobyTL1977,Tc,Clarno Formation,RobyTL1977Tc,233,
2632,11044,RobyTL1977,Tcr,Clarno Formation rhyolitic intrusion,RobyTL1977Tcr,233,
2633,11045,RobyTL1977,Tf1,Fluvial and lacustrine deposits,RobyTL1977Tf1,233,
2634,11046,RobyTL1977,Tf2,Fluvial and lacustrine deposits,RobyTL1977Tf2,233,
2635,11047,RobyTL1977,Tpr,Rhyolite,RobyTL1977Tpr,233,
2636,11048,RobyTL1977,Tr,Rhyolite,RobyTL1977Tr,233,
2637,11049,RobyTL1977,Ts,Basaltic and andesitic flows,RobyTL1977Ts,233,
2638,11050,RobyTL1977,Tsi,Dikes and plugs,RobyTL1977Tsi,233,
2639,11051,RobyTL1977,Tspa,Porphyritic andesite,RobyTL1977Tspa,233,
2640,11052,RobyTL1977,Tsr,Rhyodacite,RobyTL1977Tsr,233,
2641,11053,RobyTL1977,Tss,Slide Creek basalt,RobyTL1977Tss,233,
2642,11054,RobyTL1977,Tsv,Vent facies,RobyTL1977Tsv,233,
2643,11055,RochRL1987,Qal,Alluvium,RochRL1987Qal,234,
2644,11056,RochRL1987,Tb1,Internal basalt,RochRL1987Tb1,234,
2645,11057,RochRL1987,Tb2,Plateau basalt,RochRL1987Tb2,234,
2646,11058,RochRL1987,Tr1,Zoned flows and domes,RochRL1987Tr1,234,
2647,11059,RochRL1987,Tr2,Obsidian flows,RochRL1987Tr2,234,
2648,11060,RochRL1987,Tr3,Felsite flows,RochRL1987Tr3,234,
2649,11061,RochRL1987,Tr4,Biotite-phyric flows and domes,RochRL1987Tr4,234,
2650,11062,RochRL1987,Tr5,Pyroclastic unit,RochRL1987Tr5,234,
2651,11063,RochRL1987,Tr6,Rhyolite flows,RochRL1987Tr6,234,
2652,11064,RochRL1987,Tr7,Rhyodacite flows,RochRL1987Tr7,234,
2653,11065,RytuJJ1982a,Qal,Alluvium,RytuJJ1982aQal,235,
2654,11066,RytuJJ1982a,Qdf,Debris flow,RytuJJ1982aQdf,235,
2655,11067,RytuJJ1982a,Qp,Playa deposits,RytuJJ1982aQp,235,
2656,11068,RytuJJ1982a,Qs,Sand,RytuJJ1982aQs,235,
2657,11069,RytuJJ1982a,Qsc,Sand and conglomerate,RytuJJ1982aQsc,235,
2658,11070,RytuJJ1982a,Tb,Basalt flows,RytuJJ1982aTb,235,
2659,11071,RytuJJ1982a,Trb,Rhyolite and breccia,RytuJJ1982aTrb,235,
2660,11072,RytuJJ1982a,Trbs,Rhyolite and breccia,RytuJJ1982aTrbs,235,
2661,11073,RytuJJ1982a,Trp,Rhyolite porphyry,RytuJJ1982aTrp,235,
2662,11074,RytuJJ1982a,Ts,Sediments,RytuJJ1982aTs,235,
2663,11075,RytuJJ1982a,Ttl,Lithic tuff,RytuJJ1982aTtl,235,
2664,11076,RytuJJ1982a,Ttlv,Lithic tuff,RytuJJ1982aTtlv,235,
2665,11077,RytuJJ1982a,Tto,Tuff of Oregon Canyon,RytuJJ1982aTto,235,
2666,11078,RytuJJ1982a,Ttt,Tuff of Trout Creek Mountains,RytuJJ1982aTtt,235,
2667,11079,RytuJJ1982a,Ttw,Tuff of Whitehorse Creek,RytuJJ1982aTtw,235,
2668,11080,RytuJJ1982b,Qal,Alluvium,RytuJJ1982bQal,236,
2669,11081,RytuJJ1982b,Qp,Playa deposits,RytuJJ1982bQp,236,
2670,11082,RytuJJ1982b,Qs,Sand,RytuJJ1982bQs,236,
2671,11083,RytuJJ1982b,Qsc,Sand and conglomerate,RytuJJ1982bQsc,236,
2672,11084,RytuJJ1982b,Ta,Andesite flows,RytuJJ1982bTa,236,
2673,11085,RytuJJ1982b,Tab,Andesite and basalt debris flow,RytuJJ1982bTab,236,
2674,11086,RytuJJ1982b,Tcs,Conglomerate and sandstone,RytuJJ1982bTcs,236,
2675,11087,RytuJJ1982b,Trb,Rhyolite and breccia,RytuJJ1982bTrb,236,
2676,11088,RytuJJ1982b,Trp,Rhyolite porphyry,RytuJJ1982bTrp,236,
2677,11089,RytuJJ1982b,Ts,Sediments,RytuJJ1982bTs,236,
2678,11090,RytuJJ1982b,Ttl,Lithic tuff,RytuJJ1982bTtl,236,
2679,11091,RytuJJ1982b,Tto,Tuff of Oregon Canyon,RytuJJ1982bTto,236,
2680,11092,RytuJJ1982b,Tts,Tuffaceous sediments,RytuJJ1982bTts,236,
2681,11093,RytuJJ1982b,Ttt,Tuff of Trout Creek Mountains,RytuJJ1982bTtt,236,
2682,11094,RytuJJ1982b,Tttb,Tuff breccia,RytuJJ1982bTttb,236,
2683,11095,RytuJJ1983a,Qal,Alluvium,RytuJJ1983aQal,237,
2684,11096,RytuJJ1983a,Qs,Sand,RytuJJ1983aQs,237,
2685,11097,RytuJJ1983a,QTc,Conglomerate,RytuJJ1983aQTc,237,
2686,11098,RytuJJ1983a,Ta,Andesite and quartz latite flows,RytuJJ1983aTa,237,
2687,11099,RytuJJ1983a,Tab,Tuff and andesite,RytuJJ1983aTab,237,
2688,11100,RytuJJ1983a,Tb1,Basalt and sediments,RytuJJ1983aTb1,237,
2689,11101,RytuJJ1983a,Tb2,Basalt flows,RytuJJ1983aTb2,237,
2690,11102,RytuJJ1983a,Tr,Rhyolite,RytuJJ1983aTr,237,
2691,11103,RytuJJ1983a,Trb,Rhyolite and breccia,RytuJJ1983aTrb,237,
2692,11104,RytuJJ1983a,Trf,Rhyolite domes and flows,RytuJJ1983aTrf,237,
2693,11105,RytuJJ1983a,Ts,Sediments,RytuJJ1983aTs,237,
2694,11106,RytuJJ1983a,Tta,Tuff and andesite,RytuJJ1983aTta,237,
2695,11107,RytuJJ1983a,Ttc,Trout Creek Formation,RytuJJ1983aTtc,237,
2696,11108,RytuJJ1983a,Tto,Tuff and andesite,RytuJJ1983aTto,237,
2697,11109,RytuJJ1983a,Ttt,Tuff of Trout Creek Mountains,RytuJJ1983aTtt,237,
2698,11110,RytuJJ1983a,Ttw,Tuff of Whitehorse Creek,RytuJJ1983aTtw,237,
2699,11111,RytuJJ1983b,Qal,Alluvium,RytuJJ1983bQal,238,
2700,11112,RytuJJ1983b,Qc,Conglomerate,RytuJJ1983bQc,238,
2701,11113,RytuJJ1983b,QTc,Conglomerate,RytuJJ1983bQTc,238,
2702,11114,RytuJJ1983b,Tb1,Basalt and sediments,RytuJJ1983bTb1,238,
2703,11115,RytuJJ1983b,Tb1s,Basalt and sediments,RytuJJ1983bTb1s,238,
2704,11116,RytuJJ1983b,Tb2,Basalt flows,RytuJJ1983bTb2,238,
2705,11117,RytuJJ1983b,Thr,Hornblende rhyolite,RytuJJ1983bThr,238,
2706,11118,RytuJJ1983b,Tr,Rhyolite,RytuJJ1983bTr,238,
2707,11119,RytuJJ1983b,Trf,Rhyolite and breccia,RytuJJ1983bTrf,238,
2708,11120,RytuJJ1983b,Trw,Rhyolite domes and flows,RytuJJ1983bTrw,238,
2709,11121,RytuJJ1983b,Ttc,Trout Creek Formation,RytuJJ1983bTtc,238,
2710,11122,RytuJJ1983b,Ttcp,Trout Creek Formation,RytuJJ1983bTtcp,238,
2711,11123,RytuJJ1983b,Tto,Tuff of Oregon Canyon,RytuJJ1983bTto,238,
2712,11124,RytuJJ1983b,Ttt,Tuff of Trout Creek Mountain,RytuJJ1983bTtt,238,
2713,11125,RytuJJ1983b,Ttw,Tuff of Whitehorse Creek,RytuJJ1983bTtw,238,
2714,11126,RytuJJ1983b,Tut,Unwelded tuffs,RytuJJ1983bTut,238,
2715,11127,RytuJJ1983b,Tva,Vesicular andesite,RytuJJ1983bTva,238,
2716,11128,RytuJJ1983c,Qal,Alluvium,RytuJJ1983cQal,239,
2717,11129,RytuJJ1983c,Qc,Conglomerate,RytuJJ1983cQc,239,
2718,11130,RytuJJ1983c,Qs,Sand,RytuJJ1983cQs,239,
2719,11131,RytuJJ1983c,QTc,Conglomerate,RytuJJ1983cQTc,239,
2720,11132,RytuJJ1983c,Qu,Undifferentiated alluvium,RytuJJ1983cQu,239,
2721,11133,RytuJJ1983c,Tb1,Basalt and sediments,RytuJJ1983cTb1,239,
2722,11134,RytuJJ1983c,Tb1s,Basalt and sediments,RytuJJ1983cTb1s,239,
2723,11135,RytuJJ1983c,Tb2,Basalt flows,RytuJJ1983cTb2,239,
2724,11136,RytuJJ1983c,Thr,Hornblende rhyolite,RytuJJ1983cThr,239,
2725,11137,RytuJJ1983c,Ti,Diabase,RytuJJ1983cTi,239,
2726,11138,RytuJJ1983c,Tpb,Porphyritic basaltic andesite,RytuJJ1983cTpb,239,
2727,11139,RytuJJ1983c,Tr,Rhyolite,RytuJJ1983cTr,239,
2728,11140,RytuJJ1983c,Trf,Rhyolite and breccia,RytuJJ1983cTrf,239,
2729,11141,RytuJJ1983c,Ttc,Trout Creek Formation,RytuJJ1983cTtc,239,
2730,11142,RytuJJ1983c,Tto,Tuff of Oregon Canyon,RytuJJ1983cTto,239,
2731,11143,RytuJJ1983c,Ttt,Tuff of Trout Creek Mountains,RytuJJ1983cTtt,239,
2732,11144,RytuJJ1983c,Tttu,Tuff of Trout Creek Mountains upper member,RytuJJ1983cTttu,239,
2733,11145,RytuJJ1983c,Ttw,Tuff of Whitehorse Creek,RytuJJ1983cTtw,239,
2734,11146,RytuJJ1983d,Qal,Alluvium,RytuJJ1983dQal,240,
2735,11147,RytuJJ1983d,QTc,Conglomerate,RytuJJ1983dQTc,240,
2736,11148,RytuJJ1983d,Ta,Andesite and quartz latite flows,RytuJJ1983dTa,240,
2737,11149,RytuJJ1983d,Tb1,Basalt and sediments,RytuJJ1983dTb1,240,
2738,11150,RytuJJ1983d,Tb2,Basalt flows,RytuJJ1983dTb2,240,
2739,11151,RytuJJ1983d,Trf,Rhyolite flows,RytuJJ1983dTrf,240,
2740,11152,RytuJJ1983d,Trt,Rhyolite tuff,RytuJJ1983dTrt,240,
2741,11153,RytuJJ1983d,Trw,Rhyolite domes and flows,RytuJJ1983dTrw,240,
2742,11154,RytuJJ1983d,Ts,Sediments,RytuJJ1983dTs,240,
2743,11155,RytuJJ1983d,Ttc,Trout Creek Formation,RytuJJ1983dTtc,240,
2744,11156,RytuJJ1983d,Tto,Tuff of Oregon Canyon,RytuJJ1983dTto,240,
2745,11157,RytuJJ1983d,Ttt,Tuff of Trout Creek Mountains,RytuJJ1983dTtt,240,
2746,11158,RytuJJ1983d,Ttw,Tuff of Whitehorse Creek,RytuJJ1983dTtw,240,
2747,11159,RytuJJ1983e,Qal,Alluvium,RytuJJ1983eQal,241,
2748,11160,RytuJJ1983e,Qc,Conglomerate,RytuJJ1983eQc,241,
2749,11161,RytuJJ1983e,QTc,Conglomerate,RytuJJ1983eQTc,241,
2750,11162,RytuJJ1983e,Ta,Andesite and quartz latite flows,RytuJJ1983eTa,241,
2751,11163,RytuJJ1983e,Tb,Basalt flows,RytuJJ1983eTb,241,
2752,11164,RytuJJ1983e,Tb2,Basalt flows,RytuJJ1983eTb2,241,
2753,11165,RytuJJ1983e,Tl,Lahars,RytuJJ1983eTl,241,
2754,11166,RytuJJ1983e,Trf,Rhyolite domes and flows,RytuJJ1983eTrf,241,
2755,11167,RytuJJ1983e,Trt,Rhyolite tuff,RytuJJ1983eTrt,241,
2756,11168,RytuJJ1983e,Trw,Rhyolite domes and flows,RytuJJ1983eTrw,241,
2757,11169,RytuJJ1983e,Ttc,Trout Creek Formation,RytuJJ1983eTtc,241,
2758,11170,RytuJJ1983e,Ttcb,Trout Creek Formation,RytuJJ1983eTtcb,241,
2759,11171,RytuJJ1983e,Ttcp,Trout Creek Formation,RytuJJ1983eTtcp,241,
2760,11172,RytuJJ1983e,Ttl,Tuff of Long Ridge,RytuJJ1983eTtl,241,
2761,11173,RytuJJ1983e,Tto,Tuff of Oregon Canyon,RytuJJ1983eTto,241,
2762,11174,RytuJJ1983e,Ttt,Tuff of Trout Creek Mountains,RytuJJ1983eTtt,241,
2763,11175,RytuJJ1983e,Ttu,Tuffs undifferentiated,RytuJJ1983eTtu,241,
2764,11176,RytuJJ1983e,Ttw,Tuff of Whitehorse Creek,RytuJJ1983eTtw,241,
2765,11177,RytuJJ1983f,Ta,Andesite and quartz latite flows,RytuJJ1983fTa,242,
2766,11178,RytuJJ1983f,Tab,Andesite and basalt flows,RytuJJ1983fTab,242,
2767,11179,RytuJJ1983f,Tpr,Porphyritic rhyolite,RytuJJ1983fTpr,242,
2768,11180,RytuJJ1983f,Trf,Rhyolite flows,RytuJJ1983fTrf,242,
2769,11181,RytuJJ1983f,Ttl,Tuff of Long Ridge,RytuJJ1983fTtl,242,
2770,11182,RytuJJ1983f,Tto,Tuff of Oregon Canyon,RytuJJ1983fTto,242,
2771,11183,RytuJJ1983f,Ttt,Tuff of Trout Creek Mountains,RytuJJ1983fTtt,242,
2772,11184,RytuJJ1983g,Qal,Alluvium,RytuJJ1983gQal,243,
2773,11185,RytuJJ1983g,QTcs,Conglomerate and sandstone,RytuJJ1983gQTcs,243,
2774,11186,RytuJJ1983g,Ta,Andesite and quartz latite flows,RytuJJ1983gTa,243,
2775,11187,RytuJJ1983g,Tb1,Basalt,RytuJJ1983gTb1,243,
2776,11188,RytuJJ1983g,Tb2,Basalt,RytuJJ1983gTb2,243,
2777,11189,RytuJJ1983g,Tpr,Porphyritic rhyolite,RytuJJ1983gTpr,243,
2778,11190,RytuJJ1983g,Tr,Rhyolite domes and flows,RytuJJ1983gTr,243,
2779,11191,RytuJJ1983g,Trf,Rhyolite flows,RytuJJ1983gTrf,243,
2780,11192,RytuJJ1983g,Ttl,Tuff of Long Ridge,RytuJJ1983gTtl,243,
2781,11193,RytuJJ1983g,Ttt,Tuff of Trout Creek Mountains,RytuJJ1983gTtt,243,
2782,11194,RytuJJ1983g,Ttw,Tuff of Whitehorse Creek,RytuJJ1983gTtw,243,
2783,11195,RytuJJ1983h,Qal,Alluvium,RytuJJ1983hQal,244,
2784,11196,RytuJJ1983h,QTcs,Conglomerate and sandstone,RytuJJ1983hQTcs,244,
2785,11197,RytuJJ1983h,Ta,Andesite and quartz latite flows,RytuJJ1983hTa,244,
2786,11198,RytuJJ1983h,Tab,Andesite and basalt flows,RytuJJ1983hTab,244,
2787,11199,RytuJJ1983h,Taf,Andesite flow,RytuJJ1983hTaf,244,
2788,11200,RytuJJ1983h,Tat,Rhyolite ash-flow tuff,RytuJJ1983hTat,244,
2789,11201,RytuJJ1983h,Tbaf,Basalt and basaltic andesite flows,RytuJJ1983hTbaf,244,
2790,11202,RytuJJ1983h,Tia,Intrusive andesite plugs,RytuJJ1983hTia,244,
2791,11203,RytuJJ1983h,Tlrf,Lower rhyolite flow,RytuJJ1983hTlrf,244,
2792,11204,RytuJJ1983h,Tob,Olivine basalt,RytuJJ1983hTob,244,
2793,11205,RytuJJ1983h,Tpr,Porphyritic rhyolite,RytuJJ1983hTpr,244,
2794,11206,RytuJJ1983h,Tprf,Porphyritic rhyolite flow,RytuJJ1983hTprf,244,
2795,11207,RytuJJ1983h,Ttl,Tuff of Long Ridge,RytuJJ1983hTtl,244,
2796,11208,RytuJJ1983h,Tto,Tuff of Oregon Canyon,RytuJJ1983hTto,244,
2797,11209,RytuJJ1983h,Ttt,Tuff of Trout Creek Mountains,RytuJJ1983hTtt,244,
2798,11210,RytuJJ1983h,Turf,Upper rhyolite flow,RytuJJ1983hTurf,244,
2799,11211,SawlMG1995,Qa,Alluvium,SawlMG1995Qa,245,
2800,11212,SawlMG1995,Qa1,Alluvium,SawlMG1995Qa1,245,
2801,11213,SawlMG1995,Qd,Aeolian sand,SawlMG1995Qd,245,
2802,11214,SawlMG1995,Ta,Andesite,SawlMG1995Ta,245,
2803,11215,SawlMG1995,Tb,Upper basalt,SawlMG1995Tb,245,
2804,11216,SawlMG1995,Tbi,Basalt dikes,SawlMG1995Tbi,245,
2805,11217,SawlMG1995,Tbl,Lower basalt,SawlMG1995Tbl,245,
2806,11218,SawlMG1995,Ts,Upper tuffaceous sedimentary rocks,SawlMG1995Ts,245,
2807,11219,SawlMG1995,Tsl,Lower tuffaceous sedimentary rocks,SawlMG1995Tsl,245,
2808,11220,SawlMG1995,Tt,Ash-flow tuff,SawlMG1995Tt,245,
2809,11221,SawlMG1995,Tv,Undifferentiated volcanic rocks,SawlMG1995Tv,245,
2810,11222,SchlHG1975,Pal,Metamorphic rocks,SchlHG1975Pal,248,
2811,11223,SchlHG1975,Qal,Alluvium,SchlHG1975Qal,248,
2812,11224,SchlHG1975,Qls,Landslide deposits,SchlHG1975Qls,248,
2813,11225,SchlHG1975,Qp,Placer-mine tailings and excavations,SchlHG1975Qp,248,
2814,11226,SchlHG1975,Qtg,Terrace gravels,SchlHG1975Qtg,248,
2815,11227,SchlHG1975,Sp,Canyon Mountain Complex,SchlHG1975Sp,248,
2816,11228,SchlHG1975,Tcr,Columbia River Group,SchlHG1975Tcr,248,
2817,11229,SchlHG1975,Tr,Rattlesnake Formation,SchlHG1975Tr,248,
2818,11230,SchlHG1975,Trt,Rattlesnake Formation,SchlHG1975Trt,248,
2819,11231,ScotWE1977figure 2,Qat,Abbott Butte formation,ScotWE1977figure 2Qat,251,
2820,11232,ScotWE1977figure 2,Qbv,Brush Creek formation,ScotWE1977figure 2Qbv,251,
2821,11233,ScotWE1977figure 2,Qco,Canyon Creek member,ScotWE1977figure 2Qco,251,
2822,11234,ScotWE1977figure 2,Qcr,Canyon Creek member,ScotWE1977figure 2Qcr,251,
2823,11235,ScotWE1977figure 2,Qct,Canyon Creek member,ScotWE1977figure 2Qct,251,
2824,11236,ScotWE1977figure 2,Qfv,Forked Butte formation,ScotWE1977figure 2Qfv,251,
2825,11237,ScotWE1977figure 2,Qfv1,Forked Butte formation,ScotWE1977figure 2Qfv1,251,
2826,11238,ScotWE1977figure 2,Qfv2,Forked Butte formation,ScotWE1977figure 2Qfv2,251,
2827,11239,ScotWE1977figure 2,Qfv3,Forked Butte formation,ScotWE1977figure 2Qfv3,251,
2828,11240,ScotWE1977figure 2,Qha,Holocene alluvium,ScotWE1977figure 2Qha,251,
2829,11241,ScotWE1977figure 2,Qhf,Holocene bouldery flood deposits,ScotWE1977figure 2Qhf,251,
2830,11242,ScotWE1977figure 2,Qjo,Jack Creek formation,ScotWE1977figure 2Qjo,251,
2831,11243,ScotWE1977figure 2,Qjt,Jack Creek formation,ScotWE1977figure 2Qjt,251,
2832,11244,ScotWE1977figure 2,Qlo,Suttle Lake member,ScotWE1977figure 2Qlo,251,
2833,11245,ScotWE1977figure 2,Qlt,Suttle Lake member,ScotWE1977figure 2Qlt,251,
2834,11246,ScotWE1977figure 2,Qpo,Jefferson Park formation,ScotWE1977figure 2Qpo,251,
2835,11247,ScotWE1977figure 2,Qpr,Jefferson Park formation,ScotWE1977figure 2Qpr,251,
2836,11248,ScotWE1977figure 2,Qpt,Jefferson Park formation,ScotWE1977figure 2Qpt,251,
2837,11249,ScotWE1977figure 2,Qsv,South Cinder Peak formation,ScotWE1977figure 2Qsv,251,
2838,11250,ScotWE1977figure 2,Qvu,Volcanic rocks of the High Cascades,ScotWE1977figure 2Qvu,251,
2839,11251,ScotWE1977figure 2,Tu,Tertiary volcanic and sedimentary rocks,ScotWE1977figure 2Tu,251,
2840,11252,ScotWE1992,af,"fine-grained alluvial, lacustrine, and marsh deposits",ScotWE1992af,252,
2841,11253,ScotWE1992,alsl,Alluvial and lacustrine sediments of Shukash and Lapine basins of Couch and Foote (1985),ScotWE1992alsl,252,
2842,11254,ScotWE1992,ao,Older alluvium,ScotWE1992ao,252,
2843,11255,ScotWE1992,ap,Pumiceous alluvium of Kuamaksi Butte area,ScotWE1992ap,252,
2844,11256,ScotWE1992,ay,Younger alluvium,ScotWE1992ay,252,
2845,11257,ScotWE1992,ck,Slump deposits of Katsuk and Talapus Buttes,ScotWE1992ck,252,
2846,11258,ScotWE1992,ct,Talus deposits,ScotWE1992ct,252,
2847,11259,ScotWE1992,gc,"Drift of Canyon Creek advance (of Cabot Creek glaciation of Scott, 1977)",ScotWE1992gc,252,
